,1,image_path,spotify_track_url,track_name,artist,spotify_artist_url,album_name,spotify_album_url,2,song_length
226,482,https://i.scdn.co/image/ab67616d000048515f9608114e13bb4e5e6b0399,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn,Any song,ZICO,https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0,Any song,https://open.spotify.com/album/7LYZM7I172wUjIKjCnxuAQ,"Feb 17, 2024",3:47
227,115,https://i.scdn.co/image/ab67616d00004851741fd4807f442af3f7359316,https://open.spotify.com/track/2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,https://open.spotify.com/artist/6HaGTQPmzraVmaVxvz6EUc,GOLDEN,https://open.spotify.com/album/5pSk3c3wVwnb2arb6ohCPU,"Feb 17, 2024",3:26
228,116,https://i.scdn.co/image/ab67616d000048519d28fd01859073a3ae6ea209,https://open.spotify.com/track/2pIUpMhHL6L9Z5lnKxJJr9,Attention,NewJeans,https://open.spotify.com/artist/6HvZYsbFfjnjFrWF950C9d,NewJeans 1st EP 'New Jeans',https://open.spotify.com/album/1HMLpmZAnNyl9pxvOnTovV,"Feb 17, 2024",3:00
229,117,https://i.scdn.co/image/ab67616d0000485128be5dc3cc0bd6f2482c1d56,https://open.spotify.com/track/2bnJ8IxZnVc2YmUaX0sZap,JIKJIN,TREASURE,https://open.spotify.com/artist/3KonOYiLsU53m4yT7gNotP,THE SECOND STEP : CHAPTER ONE,https://open.spotify.com/album/17l09k7ZDb4GYwmsIVGcRZ,"Feb 17, 2024",3:04
230,118,https://i.scdn.co/image/ab67616d0000485158a75e46b114389a2fe762f6,https://open.spotify.com/track/27bIik73QCu8Xzt3xpG1bI,Candy,NCT DREAM,https://open.spotify.com/artist/1gBUSTR3TyDdTVFIaQnc02,Candy - Winter Special Mini Album,https://open.spotify.com/album/6lqazNXadymQLwUh41qW2K,"Feb 17, 2024",3:37
231,119,https://i.scdn.co/image/ab67616d0000485113ac5d67675999ba7b9c4f21,https://open.spotify.com/track/1HsSIPLTQT354yJcQGfEY3,Good Boy Gone Bad,TOMORROW X TOGETHER,https://open.spotify.com/artist/0ghlgldX5Dd6720Q3qFyQB,minisode 2: Thursday's Child,https://open.spotify.com/album/1o8jYrnyZueTPIdhlHuTc8,"Feb 17, 2024",3:11
232,120,https://i.scdn.co/image/ab67616d000048515ac2a400576ac7f35aa7428b,https://open.spotify.com/track/6LnEoRQKMcaFTR5UvaKuBy,Rock with you,SEVENTEEN,https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN 9th Mini Album 'Attacca',https://open.spotify.com/album/2PIReru2w5i4JXOzeZnamd,"Feb 17, 2024",3:00
233,121,https://i.scdn.co/image/ab67616d000048515a93bd73b0d31bfb4dd56e31,https://open.spotify.com/track/3aQAxjZAl2lhXD1OISjKuQ,Tell Me One More Time,JINUSEAN,https://open.spotify.com/artist/4WItSECPefckW11qSnZXyv,Tell Me One More Time,https://open.spotify.com/album/0EMCROFAU9wlGTzdSycGHO,"Feb 17, 2024",3:15
234,122,https://i.scdn.co/image/ab67616d00004851fd0d9a33127c1d3f58ba3504,https://open.spotify.com/track/3dI59jLoFMjMAyUAyRZnkE,BANG BANG BANG,BIGBANG,https://open.spotify.com/artist/4Kxlr1PRlDKEB0ekOCyHgX,MADE,https://open.spotify.com/album/2SPrl8C8pgSM5gXbAiyJHY,"Feb 17, 2024",3:40
235,123,https://i.scdn.co/image/ab67616d00004851f35b8a6c03cc633f734bd8ac,https://open.spotify.com/track/69CrOS7vEHIrhC2ILyEi0s,FLOWER,JISOO,https://open.spotify.com/artist/6UZ0ba50XreR4TM8u322gs,ME,https://open.spotify.com/album/4QuczuzDZNzCDli5Gz6DQ0,"Sep 25, 2023",2:53
236,124,https://i.scdn.co/image/ab67616d00004851fd0d9a33127c1d3f58ba3504,https://open.spotify.com/track/2vzn8usBcuNL93DnTjEK0z,LOSER,BIGBANG,https://open.spotify.com/artist/4Kxlr1PRlDKEB0ekOCyHgX,MADE,https://open.spotify.com/album/2SPrl8C8pgSM5gXbAiyJHY,"Feb 17, 2024",3:39
237,125,https://i.scdn.co/image/ab67616d00004851ac93d8b1bd84fa6b5291ba21,https://open.spotify.com/track/4ZxOuNHhpyOj4gv52MtQpT,As If It's Your Last,BLACKPINK,https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF,As If It's Your Last,https://open.spotify.com/album/7ikmjsvRzDRzxHN0KXSQdv,"Feb 17, 2024",3:33
238,126,https://i.scdn.co/image/ab67616d00004851fc620c06721e90a534cc5dab,https://open.spotify.com/track/4pspYVQGFHLPEFgQPD1J7e,WANNABE,ITZY,https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3,IT'z ME,https://open.spotify.com/album/7ynKAohxfwPUZzvU8f1p1U,"Sep 25, 2023",3:11
239,127,https://i.scdn.co/image/ab67616d0000485145f6b424c7891849cf19057c,https://open.spotify.com/track/52mglSL6bdbrg9zig7nazP,GOOD BOY,GD X TAEYANG,https://open.spotify.com/artist/3HJVw8aEtFqoc3raJVE8am,GOOD BOY,https://open.spotify.com/album/2rhq834A24z7ucY39moYdb,"Feb 17, 2024",4:05
240,128,https://i.scdn.co/image/ab67616d00004851deeee778a591e7032c1bdc80,https://open.spotify.com/track/1117juaaAkSIUsQxTmmcKM,Pretty U,SEVENTEEN,https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],https://open.spotify.com/album/50BrkBakrLWufmTLjCVBwn,"Feb 17, 2024",3:27
241,129,https://i.scdn.co/image/ab67616d00004851eb555e6d83960e5d082c9d73,https://open.spotify.com/track/2MeEPaL5HsW9njvrtP0Agj,TRICKY HOUSE,xikers,https://open.spotify.com/artist/6QHP8St0MzfNDqjKpwtMht,HOUSE OF TRICKY : Doorbell Ringing,https://open.spotify.com/album/6AO0SV6HUmKSu85OECxtYK,"Feb 17, 2024",3:04
242,130,https://i.scdn.co/image/ab67616d00004851256b86508bfdc54899e4685e,https://open.spotify.com/track/1L4d2lafz1odpIMe8va21X,Haru Haru,BIGBANG,https://open.spotify.com/artist/4Kxlr1PRlDKEB0ekOCyHgX,Stand Up,https://open.spotify.com/album/0NB6IIwQeRDzNFCU22LQto,"Feb 17, 2024",4:16
243,131,https://i.scdn.co/image/ab67616d00004851fd0d9a33127c1d3f58ba3504,https://open.spotify.com/track/3lYvepDz6yYj29z7e4r5z0,FXXK IT,BIGBANG,https://open.spotify.com/artist/4Kxlr1PRlDKEB0ekOCyHgX,MADE,https://open.spotify.com/album/2SPrl8C8pgSM5gXbAiyJHY,"Feb 17, 2024",3:51
244,132,https://i.scdn.co/image/ab67616d000048514137dd7f6007dda47c5ed557,https://open.spotify.com/track/5v8PeA3Ui2TihKPSLJkpJ4,WiggleWiggle,HELLOVENUS,https://open.spotify.com/artist/3TW9U1f93tpGBsEtCSf7JG,WiggleWiggle,https://open.spotify.com/album/6NoXyAXGGRrnRkt9qVkR8W,"Feb 17, 2024",3:23
245,133,https://i.scdn.co/image/ab67616d00004851d07e49e3e5a8e79903713354,https://open.spotify.com/track/15rX80MpEJ2OqW3dPunQvI,Signal,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,SIGNAL,https://open.spotify.com/album/28PwDunFAR71toOCTYRvkf,"Sep 25, 2023",3:16
246,134,https://i.scdn.co/image/ab67616d00004851bfd46639322b597331d9ecef,https://open.spotify.com/track/6veFyjNycn6EaNCKhkPXUY,Forever Young,BLACKPINK,https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF,SQUARE UP,https://open.spotify.com/album/0wOiWrujRbxlKEGWRQpKYc,"Feb 17, 2024",3:59
247,135,https://i.scdn.co/image/ab67616d000048513dbdbd0023f1e1c08cd5a6c9,https://open.spotify.com/track/4EwNWRBWdZ6bgvxRHlZ8OO,CROOKED,G-DRAGON,https://open.spotify.com/artist/30b9WulBM8sFuBo17nNq9c,COUP D'ETAT,https://open.spotify.com/album/4msI9bSfKohOPFic15aLR4,"Feb 17, 2024",3:44
248,136,https://i.scdn.co/image/ab67616d00004851ba5baf00d793695d029648ec,https://open.spotify.com/track/2UuKZDzjZ7cVMOvpmuAMYj,Tell Me,Wonder Girls,https://open.spotify.com/artist/3Cv2vi3WTl8VZOTdrBkKdM,The Wonder Years,https://open.spotify.com/album/3svp0TRDC5MMUAPNMimAi1,"Feb 17, 2024",3:37
249,137,https://i.scdn.co/image/ab67616d00004851c06f0e8b33ac2d246158253e,https://open.spotify.com/track/3P3UA61WRQqwCXaoFOTENd,Through the Night,IU,https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,Palette,https://open.spotify.com/album/5V8n6fqyAPxvFTibPhQVcp,"Feb 17, 2024",4:13
250,138,https://i.scdn.co/image/ab67616d00004851911ec384e21ccdf7ad8c045b,https://open.spotify.com/track/34ur063WdATV4hGzCeEAsx,So Hot,Wonder Girls,https://open.spotify.com/artist/3Cv2vi3WTl8VZOTdrBkKdM,So Hot,https://open.spotify.com/album/7uLVRq4SzLmamXRIBONIBv,"Feb 17, 2024",3:01
251,139,https://i.scdn.co/image/ab67616d000048514eb5d1d2cb8e591441903c23,https://open.spotify.com/track/1fMXWEkJpIH483OrKn1zFV,"SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",https://open.spotify.com/album/1dH4B2bWb5Ys7aszi9KWHA,"Feb 17, 2024",2:24
252,140,https://i.scdn.co/image/ab67616d00004851c63be04ae902b1da7a54d247,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe,eight(Prod.&Feat. SUGA of BTS),IU,https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,eight,https://open.spotify.com/album/5vJNAlQeTf9lsulO1YlmSt,"Feb 17, 2024",2:47
253,141,https://i.scdn.co/image/ab67616d000048514ed058b71650a6ca2c04adff,https://open.spotify.com/track/5nCwjUUsmBuNZKn9Xu10Os,Celebrity,IU,https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,IU 5th Album 'LILAC',https://open.spotify.com/album/01dPJcwyht77brL4JQiR8R,"Feb 17, 2024",3:15
254,142,https://i.scdn.co/image/ab67616d00004851a1d785640d9421ec17ea8fe6,https://open.spotify.com/track/4as4XEOR03oGm1STUKl6pa,BBIBBI,IU,https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,BBIBBI,https://open.spotify.com/album/4ghBzVOTFoeKPPmyNKjVtI,"Feb 17, 2024",3:14
255,143,https://i.scdn.co/image/ab67616d00004851b658276cd9884ef6fae69033,https://open.spotify.com/track/4Dr2hJ3EnVh2Aaot6fRwDO,Blueming,IU,https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,Love poem,https://open.spotify.com/album/2xEH7SRzJq7LgA0fCtTlxH,"Feb 17, 2024",3:37
256,144,https://i.scdn.co/image/ab67616d00004851cc6f76f75551af499b5cd0cb,https://open.spotify.com/track/3LCwQoTrdQgHsGJE5gGVqx,Step Back,GOT the beat,https://open.spotify.com/artist/6uNxlIP5lzPFf0BHuELOuX,Step Back,https://open.spotify.com/album/3gwL04bGAX4Kc2D5Wd7NMk,"Feb 17, 2024",3:48
257,145,https://i.scdn.co/image/ab67616d00004851c06f0e8b33ac2d246158253e,https://open.spotify.com/track/3y7ByLZ05tluscOTRgEJ9Y,Palette (feat. G-DRAGON),IU,https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,Palette,https://open.spotify.com/album/5V8n6fqyAPxvFTibPhQVcp,"Feb 17, 2024",3:37
258,146,https://i.scdn.co/image/ab67616d00004851ca3d2178304211a0026eb455,https://open.spotify.com/track/6sOBI67H8F3S1cNS6CM5p7,Get It,PRISTIN V,https://open.spotify.com/artist/4zTNiArZgV1SKWATSFshVI,Like a V,https://open.spotify.com/album/7GA4JytyS3i6LL2NARWSqf,"Sep 25, 2023",3:27
259,147,https://i.scdn.co/image/ab67616d0000485148a03c11c71a265006e1b9e3,https://open.spotify.com/track/0CnpSTdL9l5vQM4YnzXtyo,Panorama,IZ*ONE,https://open.spotify.com/artist/5r1tUTxVSgvBHnoDuDODPH,One-reeler / Act IV,https://open.spotify.com/album/3gfl9D7cMW3K87YiMbqsWK,"Feb 17, 2024",3:42
260,148,https://i.scdn.co/image/ab67616d00004851a435b6276480ed558eece0fd,https://open.spotify.com/track/4zCIxSnVWpGNghERX4uWZF,SMILEY(Feat. BIBI),YENA,https://open.spotify.com/artist/49muoiIu4uea4PO8vueUNN,ˣ‿ˣ (SMiLEY),https://open.spotify.com/album/7qldKtsOWklzmwgll5NjCw,"Feb 17, 2024",2:53
261,149,https://i.scdn.co/image/ab67616d00004851b3be3b970fc89a02f301c9da,https://open.spotify.com/track/2GyZkPeiJXXBqYY1ddtsjk,Dreams Come True,aespa,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Girls - The 2nd Mini Album,https://open.spotify.com/album/4w1dbvUy1crv0knXQvcSeY,"Feb 17, 2024",3:24
262,150,https://i.scdn.co/image/ab67616d00004851b64001fa6292caefc7605550,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,https://open.spotify.com/artist/1z4g3DjTBBZKhvAroFlhOM,The Perfect Red Velvet - The 2nd Album Repackage,https://open.spotify.com/album/0OkJThJls8FO1lutMzMDJ0,"Feb 17, 2024",3:30
263,151,https://i.scdn.co/image/ab67616d0000485166ff63bc084fb412aa2dddd3,https://open.spotify.com/track/3cGp1jXxLReLKz7QgVbWZR,Hello,JOY,https://open.spotify.com/artist/0sYpJ0nCC8AlDrZFeAA7ub,Hello - Special Album,https://open.spotify.com/album/37mRfTDwQzVbHihypYY8oE,"Feb 17, 2024",3:38
264,152,https://i.scdn.co/image/ab67616d00004851350ecac91d0f0af55788c648,https://open.spotify.com/track/5VXSt0cvi5wtJTox0wKI4x,DUMB DUMB,JEON SOMI,https://open.spotify.com/artist/7zYj9S9SdIunYCfSm7vzAR,XOXO,https://open.spotify.com/album/63pvOn2B5pUUcUKUwIEg9m,"Feb 17, 2024",2:27
265,153,https://i.scdn.co/image/ab67616d00004851b3be3b970fc89a02f301c9da,https://open.spotify.com/track/2WTHLEVjfefbGoW7F3dXIg,Girls,aespa,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Girls - The 2nd Mini Album,https://open.spotify.com/album/4w1dbvUy1crv0knXQvcSeY,"Feb 17, 2024",4:00
266,154,https://i.scdn.co/image/ab67616d00004851a1c07b020417770f3385448f,https://open.spotify.com/track/46WaBBaEHzgbN88Ew0nh50,MAGO,GFRIEND,https://open.spotify.com/artist/0qlWcS66ohOIi0M8JZwPft,回:Walpurgis Night,https://open.spotify.com/album/6keRNtq7CnhNrD2EIKOA6h,"Feb 17, 2024",3:19
267,155,https://i.scdn.co/image/ab67616d0000485118a15ed7d84a6c773126b12b,https://open.spotify.com/track/52CBUrIdyf8tbZaUY9iawE,After School,Weeekly,https://open.spotify.com/artist/73B9bjqS2Z5KLXNGqXf64m,We play,https://open.spotify.com/album/4kU6DFVgZKoDYQPZk1OZp9,"Feb 17, 2024",3:25
268,156,https://i.scdn.co/image/ab67616d00004851ebbb6b66adf9f2392bb86733,https://open.spotify.com/track/4kSDi21MeOoSvpZs6MveI9,Teddy Bear,STAYC,https://open.spotify.com/artist/01XYiBYaoMJcNhPokrg0l0,Teddy Bear,https://open.spotify.com/album/325MEzmbNCQvjsP3oaJh4x,"Sep 25, 2023",3:09
269,157,https://i.scdn.co/image/ab67616d0000485129134ca1a4c424b7d98cb0af,https://open.spotify.com/track/3ejAkJLWQSEJDqDXxK3efB,DUN DUN,EVERGLOW,https://open.spotify.com/artist/3ZZzT0naD25RhY2uZvIKkJ,reminiscence,https://open.spotify.com/album/0zH0C0fkzAjhSnGKLOuxwX,"Sep 25, 2023",3:12
270,158,https://i.scdn.co/image/ab67616d0000485122bef8193951d5d9fb399638,https://open.spotify.com/track/7EtNbIeSYjE4PeitHqEHhs,MOVE (T5),TREASURE,https://open.spotify.com/artist/3KonOYiLsU53m4yT7gNotP,MOVE (T5),https://open.spotify.com/album/3KDNE3XSLZWqHo1OVq55Ge,"Sep 25, 2023",3:28
271,159,https://i.scdn.co/image/ab67616d0000485185b44ac6d4a8383ed7e88285,https://open.spotify.com/track/6BKOhvRPY54uvfqWwg7MKi,Up & Down,EXID,https://open.spotify.com/artist/1xs6WFotNQSXweo0GXrS0O,AH YEAH,https://open.spotify.com/album/54r8xseUAz0c9ORidjAKmZ,"Feb 17, 2024",3:09
272,160,https://i.scdn.co/image/ab67616d000048519b57e9b31c831fb2137c38e2,https://open.spotify.com/track/6kN3vvzDiVZP2hiPA0ApMd,Genie,Girls' Generation,https://open.spotify.com/artist/0Sadg1vgvaPqGTOjxu0N6c,Oh! - The Second Album,https://open.spotify.com/album/4e841RxorIoZIufX8v7p7E,"Feb 17, 2024",3:49
273,161,https://i.scdn.co/image/ab67616d000048515c1dca4c993850471d5d8f14,https://open.spotify.com/track/2bZIDMpzVooosmPHn0tHnd,STEREOTYPE,STAYC,https://open.spotify.com/artist/01XYiBYaoMJcNhPokrg0l0,STEREOTYPE,https://open.spotify.com/album/7HGjNJBj1NQGNwCzFD2LHj,"Feb 17, 2024",3:11
274,162,https://i.scdn.co/image/ab67616d00004851fd1f3849aaaf15112389a725,https://open.spotify.com/track/2WkPfNd237yc0l5KewCDpp,I GOT A BOY,Girls' Generation,https://open.spotify.com/artist/0Sadg1vgvaPqGTOjxu0N6c,I GOT A BOY - The 4th Album,https://open.spotify.com/album/3uhihQCm9aSvdJmDXcVrvi,"Feb 17, 2024",4:31
275,163,https://i.scdn.co/image/ab67616d000048517ce0130c09547c733984ba0e,https://open.spotify.com/track/405SQUJdQut02dxtuQ0CZ3,Lion Heart,Girls' Generation,https://open.spotify.com/artist/0Sadg1vgvaPqGTOjxu0N6c,Lion Heart - The 5th Album,https://open.spotify.com/album/4eKdn0skJCidO2wqIJyCgB,"Feb 17, 2024",3:44
276,164,https://i.scdn.co/image/ab67616d0000485141e9e282e569b2279c2171de,https://open.spotify.com/track/3JaMGQXJmtbAhvgl0nBPPN,Mr.Mr.,Girls' Generation,https://open.spotify.com/artist/0Sadg1vgvaPqGTOjxu0N6c,Mr. Mr. - The 4th Mini Album,https://open.spotify.com/album/1WyHAY8OWdfCFWTF0Ufwjj,"Feb 17, 2024",3:55
277,165,https://i.scdn.co/image/ab67616d000048519e03d61c4f569348f1bedacd,https://open.spotify.com/track/3xHIyErJUeuy0MpjUKRuPw,Something,Girl's Day,https://open.spotify.com/artist/13kJgvU22LHMsJtGWLmx7W,Girl's Day Love Second Album,https://open.spotify.com/album/6bf0r561nSUanYZ9ej56Me,"Feb 17, 2024",3:20
278,166,https://i.scdn.co/image/ab67616d0000485152d75b524e594fec397a2e88,https://open.spotify.com/track/1t88m8JUlqn9kf0FLmVta5,Give it to me,SISTAR,https://open.spotify.com/artist/2wTLheTmMcFCA4hdY8hZJP,Give It To Me (2),https://open.spotify.com/album/1nErNFyYvHnuCYvfwrMyoz,"Feb 17, 2024",3:21
279,167,https://i.scdn.co/image/ab67616d0000485136adcea4e93245f1fec547df,https://open.spotify.com/track/6Yj8kVuVR3UPxx9r5eFEoV,Miniskirt,AOA,https://open.spotify.com/artist/54gWVQFHf8IIqbjxAoOarN,MINISKIRT,https://open.spotify.com/album/6esB2DBt46m38ZycDPsn8D,"Feb 17, 2024",2:59
280,168,https://i.scdn.co/image/ab67616d000048513f30a062dafcdbc1a8fad842,https://open.spotify.com/track/5HiSc2ZCGn8L3cH3qSwzBT,러시안 룰렛 Russian Roulette,Red Velvet,https://open.spotify.com/artist/1z4g3DjTBBZKhvAroFlhOM,Russian Roulette - The 3rd Mini Album,https://open.spotify.com/album/6MNlcai3skKLKv5syzFwC3,"Feb 17, 2024",3:31
281,67,https://i.scdn.co/image/ab67616d0000485174216535ac1fbf75fcc2fdb7,https://open.spotify.com/track/1naiMFq0nvaPExO85pEJcj,Oh NaNa (Hidden. HUR YOUNG JI),KARD,https://open.spotify.com/artist/2JhAlkmukNvarUpGhTFXUQ,KARD 1st Mini Album 'Hola Hola',https://open.spotify.com/album/5eJ58cjTjSRGxOPtVeke2Z,"Sep 25, 2023",3:27
282,68,https://i.scdn.co/image/ab67616d000048517bc2c6af7c58992239920313,https://open.spotify.com/track/0ra3bPUOj2YnY4FJHXtgHZ,BIBI Vengeance,BIBI,https://open.spotify.com/artist/6UbmqUEgjLA6jAcXwbM1Z9,Lowlife Princess: Noir,https://open.spotify.com/album/2ZYIby6irhfnCE3uQDBCi0,"Sep 25, 2023",2:45
283,69,https://i.scdn.co/image/ab67616d000048518c4a282e84a53c1c8acf129a,https://open.spotify.com/track/2oBMZYteeO8DyXV9gDx6Za,Feel My Rhythm,Red Velvet,https://open.spotify.com/artist/1z4g3DjTBBZKhvAroFlhOM,‘The ReVe Festival 2022 - Feel My Rhythm’,https://open.spotify.com/album/3HgoCO9wWuPcNhz8Ip4C46,"Sep 25, 2023",3:30
284,70,https://i.scdn.co/image/ab67616d000048514fbde4c63b86079e0517b1cb,https://open.spotify.com/track/0CatzXH85XWyBqqdB6qPMB,Beatbox,NCT DREAM,https://open.spotify.com/artist/1gBUSTR3TyDdTVFIaQnc02,Beatbox - The 2nd Album Repackage,https://open.spotify.com/album/4sM1qNxjzxOvoH6jeFHx3W,"Sep 25, 2023",3:25
285,71,https://i.scdn.co/image/ab67616d0000485162e6288a5887b95176cca29e,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,SOLO,JENNIE,https://open.spotify.com/artist/250b0Wlc5Vk0CoUsaCY84M,SOLO,https://open.spotify.com/album/7qAJpYeABXN9ZV5wOOX59k,"Sep 25, 2023",2:49
286,72,https://i.scdn.co/image/ab67616d0000485157fa85a5c9f295d5e5b362e7,https://open.spotify.com/track/1ex8euBuzVyqjThnYfwY2k,HELLO,TREASURE,https://open.spotify.com/artist/3KonOYiLsU53m4yT7gNotP,THE SECOND STEP : CHAPTER TWO,https://open.spotify.com/album/4l5YvRcmno5RMKZCZp1j0g,"Sep 25, 2023",3:01
287,73,https://i.scdn.co/image/ab67616d00004851decd839dd4fef3faf64c5fd5,https://open.spotify.com/track/6I2tqFhk8tq69iursYxuxd,HOT,SEVENTEEN,https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN 4th Album 'Face the Sun',https://open.spotify.com/album/4lfFgz2rD1irxf7dZhNJht,"Sep 25, 2023",3:17
288,74,https://i.scdn.co/image/ab67616d00004851a5bb4ef1ca42f4378d815c7c,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto,BBoom BBoom,MOMOLAND,https://open.spotify.com/artist/5RR0MLwcjc87wjSw2JYdwx,GREAT!,https://open.spotify.com/album/5vt2sEP5J0VNbYXoA7h2k4,"Sep 25, 2023",3:28
289,75,https://i.scdn.co/image/ab67616d00004851c5011613476079ff2498bf4a,https://open.spotify.com/track/2hJS7BdEaH9Jo8MeJujsHT,HELICOPTER,CLC,https://open.spotify.com/artist/6QyO41KctzGc70mVaVnXQO,HELICOPTER,https://open.spotify.com/album/1uwfxRAhW1hxclCVkzku8d,"Sep 25, 2023",3:45
290,76,https://i.scdn.co/image/ab67616d000048511c1ea5bfa5680ac877acdd55,https://open.spotify.com/track/7ecbsiAQ6PNdiAq0hplVZo,Blessed-Cursed,ENHYPEN,https://open.spotify.com/artist/5t5FqBwTcgKTaWmfEbwQY9,DIMENSION : ANSWER,https://open.spotify.com/album/3nOj9hsnptBEDt9ie2lra5,"Sep 25, 2023",2:50
291,169,https://i.scdn.co/image/ab67616d0000485143028ae4eeabf8c854a93cab,https://open.spotify.com/track/2sVtrcj32v3fR8mLjqWziv,Sherlock (Clue + Note),SHINee,https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR,Sherlock - The 4th Mini Album,https://open.spotify.com/album/2Mfisiv88pNRQNugqrEUHQ,"Feb 17, 2024",3:59
292,170,https://i.scdn.co/image/ab67616d00004851f8f78670dcb7eb6f7a4405d4,https://open.spotify.com/track/2ezKXygNO30pXyDQXkm6oD,LATATA,(G)I-DLE,https://open.spotify.com/artist/2AfmfGFbe0A0WsTYm0SDTx,I am,https://open.spotify.com/album/1GtPnOiHxCnoZPCiLcKj22,"Feb 17, 2024",3:22
293,171,https://i.scdn.co/image/ab67616d00004851daf7982ccaad9ca5e1603792,https://open.spotify.com/track/6QTBYKLlV2PQniwAWrBV2z,Mr. Simple,SUPER JUNIOR,https://open.spotify.com/artist/6gzXCdfYfFe5XKhPKkYqxV,Mr. Simple - The 5th Album,https://open.spotify.com/album/0eouyQPmljivHfUuG5nYBa,"Feb 17, 2024",4:01
294,172,https://i.scdn.co/image/ab67616d000048514c0f17fbae890e66fe861b29,https://open.spotify.com/track/1qRfAvzRIJQodWKBNFAb6C,"Smoke (Prod. Dynamicduo, Padi)",Dynamicduo,https://open.spotify.com/artist/4nvFFLtv7ZqoTr83387uK4,Street Woman Fighter2 (SWF2) Class Mission,https://open.spotify.com/album/3fifgTm6PcVhHE9v72nlCb,"Sep 25, 2023",3:29
295,173,https://i.scdn.co/image/ab67616d000048516e3cf1788fa660f04ac43e23,https://open.spotify.com/track/3a7OyTsoZ8CCBdvEEvzLBv,Egotistic,MAMAMOO,https://open.spotify.com/artist/0XATRDCYuuGhk0oE7C0o5G,RED MOON,https://open.spotify.com/album/3vlnS8olJIlCACkLBbHYP2,"Feb 17, 2024",3:16
296,174,https://i.scdn.co/image/ab67616d000048511be910fd8122cd805d651a8d,https://open.spotify.com/track/1RHTdr5QfviCYI70QPPDJN,Generation,tripleS,https://open.spotify.com/artist/5Z71xE9prhpHrqL5thVMyK,Acid Angel from Asia <ACCESS>,https://open.spotify.com/album/0EsUBCjxGF328J7VRAE48Y,"Feb 17, 2024",2:44
297,175,https://i.scdn.co/image/ab67616d00004851a7fcbfdd783b559de31d181b,https://open.spotify.com/track/4vLqN0bIxIQjlet2mIMBnx,Ring Ding Dong,SHINee,https://open.spotify.com/artist/2hRQKC0gqlZGPrmUKbcchR,"2009, Year Of Us - The Third Mini Album",https://open.spotify.com/album/5AH7uBaxp7ojNCvImOeZvC,"Feb 17, 2024",3:53
298,176,https://i.scdn.co/image/ab67616d00004851af2fda9fb591d43c355c2ac3,https://open.spotify.com/track/5BXr7hYZQOeRttkeWYTq5S,ASAP,STAYC,https://open.spotify.com/artist/01XYiBYaoMJcNhPokrg0l0,STAYDOM,https://open.spotify.com/album/71hjsg660uio3Z8bnbB6fS,"Feb 17, 2024",3:14
299,177,https://i.scdn.co/image/ab67616d00004851830de2e836036f181df598d0,https://open.spotify.com/track/6SpPr7K4YQ2wp8jU6uOTmQ,Queendom,Red Velvet,https://open.spotify.com/artist/1z4g3DjTBBZKhvAroFlhOM,Queendom - The 6th Mini Album,https://open.spotify.com/album/6Pe5LGQgU3mmvuRjFMsACV,"Feb 17, 2024",3:01
300,178,https://i.scdn.co/image/ab67616d0000485159ce911310b702e7302b028b,https://open.spotify.com/track/6fT9eZYgSvhu9v8wzrZkdG,Mr. Chu,Apink,https://open.spotify.com/artist/2uWcrwgWmZcQc3IPBs3tfU,Pink Blossom,https://open.spotify.com/album/5BrUPvAXYFeCqLKoTjSw3o,"Feb 17, 2024",3:34
